valid_name,synonyms,availability,region,subgroup,group
Cynoscion squamipinnis,Cynoscion squamipinnis,private,Colombia,Actinopterygii,Actinopterygii
Cynoscion stolzmanni,Cynoscion stolzmanni,private,Colombia,Actinopterygii,Actinopterygii
Cypselurus callopterus,Cypselurus callopterus,public_outside,Colombia,Actinopterygii,Actinopterygii
Daector dowi,Daector dowi,private,Colombia,Actinopterygii,Actinopterygii
Dajaus monticola,Dajaus monticola,public_outside,Colombia,Actinopterygii,Actinopterygii
Decapterus macarellus,Decapterus macarellus,public_outside,Colombia,Actinopterygii,Actinopterygii
Decapterus macrosoma,Decapterus macrosoma,public_outside,Colombia,Actinopterygii,Actinopterygii
Deckertichthys aureolus,Deckertichthys aureolus,public_outside,Colombia,Actinopterygii,Actinopterygii
Decodon melasma,Decodon melasma,public_outside,Colombia,Actinopterygii,Actinopterygii
Dermatolepis dermatolepis,Dermatolepis dermatolepis,public_outside,Colombia,Actinopterygii,Actinopterygii
Dialommus macrocephalus,Dialommus macrocephalus,public_outside,Colombia,Actinopterygii,Actinopterygii
Diapterus brevirostris,Diapterus brevirostris,public_outside,Colombia,Actinopterygii,Actinopterygii
Diapterus peruvianus,Diapterus peruvianus,private,Colombia,Actinopterygii,Actinopterygii
Dibranchus hystrix,Dibranchus hystrix,public_outside,Colombia,Actinopterygii,Actinopterygii
Dibranchus nudivomer,Dibranchus nudivomer,public_outside,Colombia,Actinopterygii,Actinopterygii
Diodon eydouxii,Diodon eydouxii,public_outside,Colombia,Actinopterygii,Actinopterygii
Diodon holocanthus,Diodon holocanthus,public_outside,Colombia,Actinopterygii,Actinopterygii
Diodon hystrix,Diodon hystrix,public_outside,Colombia,Actinopterygii,Actinopterygii
Diogenichthys laternatus,Diogenichthys laternatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Diplectrum euryplectrum,Diplectrum euryplectrum,public_outside,Colombia,Actinopterygii,Actinopterygii
Diplectrum maximum,Diplectrum maximum,private,Colombia,Actinopterygii,Actinopterygii
Diplectrum pacificum,Diplectrum pacificum,public_outside,Colombia,Actinopterygii,Actinopterygii
Diplectrum rostrum,Diplectrum rostrum,public_outside,Colombia,Actinopterygii,Actinopterygii
Dolopichthys allector,Dolopichthys allector,private,Colombia,Actinopterygii,Actinopterygii
Dormitator latifrons,Dormitator latifrons,public_outside,Colombia,Actinopterygii,Actinopterygii
Dormitator maculatus,Dormitator maculatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Doryrhamphus excisus,Doryrhamphus excisus,public_outside,Colombia,Actinopterygii,Actinopterygii
Echeneis naucrates,Echeneis naucrates,public_outside,Colombia,Actinopterygii,Actinopterygii
Echidna nebulosa,Echidna nebulosa,public_outside,Colombia,Actinopterygii,Actinopterygii
Echiodon exsilium,Echiodon exsilium,public_outside,Colombia,Actinopterygii,Actinopterygii
Ekemblemaria myersi,Ekemblemaria myersi,public_outside,Colombia,Actinopterygii,Actinopterygii
Elagatis bipinnulata,Elagatis bipinnulata,public_outside,Colombia,Actinopterygii,Actinopterygii
Elattarchus archidium,Elattarchus archidium,private,Colombia,Actinopterygii,Actinopterygii
Eleotris picta,Eleotris picta,public_outside,Colombia,Actinopterygii,Actinopterygii
Elops affinis,Elops affinis,public_outside,Colombia,Actinopterygii,Actinopterygii
Emblemaria nivipes,Emblemaria nivipes,public_outside,Colombia,Actinopterygii,Actinopterygii
Emblemaria piratica,Emblemaria piratica,public_outside,Colombia,Actinopterygii,Actinopterygii
Engyophrys sanctilaurentii,Engyophrys sanctilaurentii,public_outside,Colombia,Actinopterygii,Actinopterygii
Entomacrodus chiostictus,Entomacrodus chiostictus,private,Colombia,Actinopterygii,Actinopterygii
Epinephelus analogus,Epinephelus analogus,private,Colombia,Actinopterygii,Actinopterygii
Epinephelus cifuentesi,Epinephelus cifuentesi,private,Colombia,Actinopterygii,Actinopterygii
Epinephelus fasciatus,Epinephelus fasciatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Epinephelus labriformis,Epinephelus labriformis,public_outside,Colombia,Actinopterygii,Actinopterygii
Epinephelus quinquefasciatus,Epinephelus quinquefasciatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Erotelis armiger,Erotelis armiger,public_outside,Colombia,Actinopterygii,Actinopterygii
Erotelis smaragdus,Erotelis smaragdus,public_outside,Colombia,Actinopterygii,Actinopterygii
Ethmidium maculatum,Ethmidium maculatum,public_outside,Colombia,Actinopterygii,Actinopterygii
Etropus crossotus,Etropus crossotus,public_outside,Colombia,Actinopterygii,Actinopterygii
Etropus ectenes,Etropus ectenes,public_outside,Colombia,Actinopterygii,Actinopterygii
Etropus peruvianus,Etropus peruvianus,private,Colombia,Actinopterygii,Actinopterygii
Eucinostomus argenteus,Eucinostomus argenteus,public_outside,Colombia,Actinopterygii,Actinopterygii
Eucinostomus currani,Eucinostomus currani,public_outside,Colombia,Actinopterygii,Actinopterygii
Eucinostomus dowii,Eucinostomus dowii,public_outside,Colombia,Actinopterygii,Actinopterygii
Eucinostomus entomelas,Eucinostomus entomelas,public_outside,Colombia,Actinopterygii,Actinopterygii
Eucinostomus gracilis,Eucinostomus gracilis,public_outside,Colombia,Actinopterygii,Actinopterygii
Eugerres axillaris,Eugerres axillaris,private,Colombia,Actinopterygii,Actinopterygii
Eugerres lineatus,Eugerres lineatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Euleptorhamphus viridis,Euleptorhamphus viridis,public_outside,Colombia,Actinopterygii,Actinopterygii
Euthynnus lineatus,Euthynnus lineatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Evermannia zosterura,Evermannia zosterura,private,Colombia,Actinopterygii,Actinopterygii
Evorthodus minutus,Evorthodus minutus,public_outside,Colombia,Actinopterygii,Actinopterygii
Exocoetus monocirrhus,Exocoetus monocirrhus,public_outside,Colombia,Actinopterygii,Actinopterygii
Fistularia commersonii,Fistularia commersonii,public_outside,Colombia,Actinopterygii,Actinopterygii
Fistularia corneta,Fistularia corneta,public_outside,Colombia,Actinopterygii,Actinopterygii
Fodiator acutus,Fodiator acutus,public_outside,Colombia,Actinopterygii,Actinopterygii
Forcipiger flavissimus,Forcipiger flavissimus,public_outside,Colombia,Actinopterygii,Actinopterygii
Fowlerichthys avalonis,Fowlerichthys avalonis,public_outside,Colombia,Actinopterygii,Actinopterygii
Gempylus serpens,Gempylus serpens,public_outside,Colombia,Actinopterygii,Actinopterygii
Genyatremus dovii,Genyatremus dovii,public_outside,Colombia,Actinopterygii,Actinopterygii
Genyatremus pacifici,Genyatremus pacifici,public_outside,Colombia,Actinopterygii,Actinopterygii
Gerres cinereus,Gerres cinereus,public_outside,Colombia,Actinopterygii,Actinopterygii
Gnathanodon speciosus,Gnathanodon speciosus,public_outside,Colombia,Actinopterygii,Actinopterygii
Gobiesox adustus,Gobiesox adustus,private,Colombia,Actinopterygii,Actinopterygii
Gobiomorus dormitor,Gobiomorus dormitor,public_outside,Colombia,Actinopterygii,Actinopterygii
Gobiomorus maculatus,Gobiomorus maculatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Gobiosoma paradoxum,Gobiosoma paradoxum,public_outside,Colombia,Actinopterygii,Actinopterygii
Gonichthys cocco,Gonichthys cocco,public_outside,Colombia,Actinopterygii,Actinopterygii
Guavina guavina,Guavina guavina,public_outside,Colombia,Actinopterygii,Actinopterygii
Guavina micropus,Guavina micropus,private,Colombia,Actinopterygii,Actinopterygii
Gymnomuraena zebra,Gymnomuraena zebra,public_outside,Colombia,Actinopterygii,Actinopterygii
Gymnothorax castaneus,Gymnothorax castaneus,public_outside,Colombia,Actinopterygii,Actinopterygii
Gymnothorax elegans,Gymnothorax elegans,public_outside,Colombia,Actinopterygii,Actinopterygii
Gymnothorax equatorialis,Gymnothorax equatorialis,public_outside,Colombia,Actinopterygii,Actinopterygii
Gymnothorax flavimarginatus,Gymnothorax flavimarginatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Gymnothorax funebris,Gymnothorax funebris,public_outside,Colombia,Actinopterygii,Actinopterygii
Gymnothorax panamensis,Gymnothorax panamensis,public_outside,Colombia,Actinopterygii,Actinopterygii
Gymnothorax phalarus,Gymnothorax phalarus,public_outside,Colombia,Actinopterygii,Actinopterygii
Gymnothorax pictus,Gymnothorax pictus,public_outside,Colombia,Actinopterygii,Actinopterygii
Gymnothorax undulatus,Gymnothorax undulatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Haemulon flaviguttatum,Haemulon flaviguttatum,public_outside,Colombia,Actinopterygii,Actinopterygii
Haemulon maculicauda,Haemulon maculicauda,public_outside,Colombia,Actinopterygii,Actinopterygii
Haemulon scudderii,Haemulon scudderii,public_outside,Colombia,Actinopterygii,Actinopterygii
Haemulon sexfasciatum,Haemulon sexfasciatum,public_outside,Colombia,Actinopterygii,Actinopterygii
Haemulon steindachneri,Haemulon steindachneri,public_outside,Colombia,Actinopterygii,Actinopterygii
Haemulopsis axillaris,Haemulopsis axillaris,public_outside,Colombia,Actinopterygii,Actinopterygii
Haemulopsis leuciscus,Haemulopsis leuciscus,public_outside,Colombia,Actinopterygii,Actinopterygii
Haemulopsis nitidus,Haemulopsis nitidus,public_outside,Colombia,Actinopterygii,Actinopterygii
Halichoeres adustus,Halichoeres adustus,public_outside,Colombia,Actinopterygii,Actinopterygii
Halichoeres chierchiae,Halichoeres chierchiae,public_outside,Colombia,Actinopterygii,Actinopterygii
Halichoeres discolor,Halichoeres discolor,public_outside,Colombia,Actinopterygii,Actinopterygii
Halichoeres dispilus,Halichoeres dispilus,public_outside,Colombia,Actinopterygii,Actinopterygii
Halichoeres melanotis,Halichoeres melanotis,public_outside,Colombia,Actinopterygii,Actinopterygii
Halichoeres nicholsi,Halichoeres nicholsi,public_outside,Colombia,Actinopterygii,Actinopterygii
Halichoeres notospilus,Halichoeres notospilus,public_outside,Colombia,Actinopterygii,Actinopterygii
Halosaurus radiatus,Halosaurus radiatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Haplophryne mollis,Haplophryne mollis,public_outside,Colombia,Actinopterygii,Actinopterygii
Harengula thrissina,Harengula thrissina,public_outside,Colombia,Actinopterygii,Actinopterygii
Hemanthias peruanus,Hemanthias peruanus,private,Colombia,Actinopterygii,Actinopterygii
Hemanthias signifer,Hemanthias signifer,public_outside,Colombia,Actinopterygii,Actinopterygii
Hemicaranx zelotes,Hemicaranx zelotes,private,Colombia,Actinopterygii,Actinopterygii
Hemilutjanus macrophthalmos,Hemilutjanus macrophthalmos,private,Colombia,Actinopterygii,Actinopterygii
Hemiramphus saltator,Hemiramphus saltator,public_outside,Colombia,Actinopterygii,Actinopterygii
Heteroconger klausewitzi,Heteroconger klausewitzi,public_outside,Colombia,Actinopterygii,Actinopterygii
Heteropriacanthus cruentatus,Heteropriacanthus cruentatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Hippocampus ingens,Hippocampus ingens,public_outside,Colombia,Actinopterygii,Actinopterygii
Hippoglossina bollmani,Hippoglossina bollmani,public_outside,Colombia,Actinopterygii,Actinopterygii
Hippoglossina tetrophthalma,Hippoglossina tetrophthalma,public_outside,Colombia,Actinopterygii,Actinopterygii
Hirundichthys rondeletii,Hirundichthys rondeletii,public_outside,Colombia,Actinopterygii,Actinopterygii
Hirundichthys speculiger,Hirundichthys speculiger,public_outside,Colombia,Actinopterygii,Actinopterygii
Holacanthus passer,Holacanthus passer,public_outside,Colombia,Actinopterygii,Actinopterygii
Hoplopagrus guentherii,Hoplopagrus guentherii,public_outside,Colombia,Actinopterygii,Actinopterygii
Hypoatherina harringtonensis,Hypoatherina harringtonensis,public_outside,Colombia,Actinopterygii,Actinopterygii
Hyporhamphus naos,Hyporhamphus naos,private,Colombia,Actinopterygii,Actinopterygii
Hyporhamphus rosae,Hyporhamphus rosae,private,Colombia,Actinopterygii,Actinopterygii
Hyporhamphus unifasciatus,Hyporhamphus unifasciatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Hyporthodus acanthistius,Hyporthodus acanthistius,public_outside,Colombia,Actinopterygii,Actinopterygii
Hyporthodus niphobles,Hyporthodus niphobles,public_outside,Colombia,Actinopterygii,Actinopterygii
Hypsoblennius brevipinnis,Hypsoblennius brevipinnis,public_outside,Colombia,Actinopterygii,Actinopterygii
Idiacanthus antrostomus,Idiacanthus antrostomus,public_outside,Colombia,Actinopterygii,Actinopterygii
Iniistius pavo,Iniistius pavo,public_outside,Colombia,Actinopterygii,Actinopterygii
Isopisthus remifer,Isopisthus remifer,public_outside,Colombia,Actinopterygii,Actinopterygii
Istiompax indica,Makaira indica,private,Colombia,Actinopterygii,Actinopterygii
Istiompax indica,Istiompax indica,public_outside,Colombia,Actinopterygii,Actinopterygii
Istiophorus platypterus,Istiophorus platypterus,public_outside,Colombia,Actinopterygii,Actinopterygii
Johnrandallia nigrirostris,Johnrandallia nigrirostris,public_outside,Colombia,Actinopterygii,Actinopterygii
Kajikia audax,Kajikia audax,public_outside,Colombia,Actinopterygii,Actinopterygii
Kali macrodon,Kali macrodon,public_outside,Colombia,Actinopterygii,Actinopterygii
Kathetostoma averruncus,Kathetostoma averruncus,public_outside,Colombia,Actinopterygii,Actinopterygii
Katsuwonus pelamis,Katsuwonus pelamis,public_outside,Colombia,Actinopterygii,Actinopterygii
Kuhlia mugil,Kuhlia mugil,public_outside,Colombia,Actinopterygii,Actinopterygii
Kyphosus elegans,Kyphosus elegans,public_outside,Colombia,Actinopterygii,Actinopterygii
Laemonema goodebeanorum,Laemonema goodebeanorum,public_outside,Colombia,Actinopterygii,Actinopterygii
Lagocephalus lagocephalus,Lagocephalus lagocephalus,public_outside,Colombia,Actinopterygii,Actinopterygii
Lampanyctus omostigma,Lampanyctus omostigma,public_outside,Colombia,Actinopterygii,Actinopterygii
Lamprogrammus niger,Lamprogrammus niger,public_outside,Colombia,Actinopterygii,Actinopterygii
Larimus acclivis,Larimus acclivis,private,Colombia,Actinopterygii,Actinopterygii
Larimus effulgens,Larimus effulgens,private,Colombia,Actinopterygii,Actinopterygii
Larimus pacificus,Larimus pacificus,public_outside,Colombia,Actinopterygii,Actinopterygii
Lepophidium prorates,Lepophidium prorates,private,Colombia,Actinopterygii,Actinopterygii
Leuroglossus stilbius,Leuroglossus urotranus,public_outside,Colombia,Actinopterygii,Actinopterygii
Leuroglossus stilbius,Leuroglossus stilbius,public_outside,Colombia,Actinopterygii,Actinopterygii
Lile stolifera,Lile stolifera,private,Colombia,Actinopterygii,Actinopterygii
Liopropoma longilepis,Liopropoma longilepis,public_outside,Colombia,Actinopterygii,Actinopterygii
Lobotes pacificus,Lobotes pacificus,public_outside,Colombia,Actinopterygii,Actinopterygii
Lophiodes caulinaris,Lophiodes caulinaris,public_outside,Colombia,Actinopterygii,Actinopterygii
Lophiodes spilurus,Lophiodes spilurus,public_outside,Colombia,Actinopterygii,Actinopterygii
Lophogobius cyprinoides,Lophogobius cyprinoides,public_outside,Colombia,Actinopterygii,Actinopterygii
Luciogobius elongatus,Luciogobius elongatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Lutjanus apodus,Lutjanus apodus,public_outside,Colombia,Actinopterygii,Actinopterygii
Lutjanus aratus,Lutjanus aratus,public_outside,Colombia,Actinopterygii,Actinopterygii
Lutjanus argentiventris,Lutjanus argentiventris,public_outside,Colombia,Actinopterygii,Actinopterygii
Lutjanus colorado,Lutjanus colorado,public_outside,Colombia,Actinopterygii,Actinopterygii
Lutjanus guttatus,Lutjanus guttatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Lutjanus inermis,Lutjanus inermis,public_outside,Colombia,Actinopterygii,Actinopterygii
Lutjanus mahogoni,Lutjanus mahogoni,public_outside,Colombia,Actinopterygii,Actinopterygii
Lutjanus novemfasciatus,Lutjanus novemfasciatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Lutjanus peru,Lutjanus peru,public_outside,Colombia,Actinopterygii,Actinopterygii
Lutjanus viridis,Lutjanus viridis,public_outside,Colombia,Actinopterygii,Actinopterygii
Lythrypnus dalli,Lythrypnus dalli,public_outside,Colombia,Actinopterygii,Actinopterygii
Macrodon mordax,Macrodon mordax,private,Colombia,Actinopterygii,Actinopterygii
Makaira nigricans,Makaira nigricans,public_outside,Colombia,Actinopterygii,Actinopterygii
Malacanthus brevirostris,Malacanthus brevirostris,public_outside,Colombia,Actinopterygii,Actinopterygii
Malacoctenus ebisui,Malacoctenus ebisui,private,Colombia,Actinopterygii,Actinopterygii
Malacoctenus margaritae,Malacoctenus margaritae,private,Colombia,Actinopterygii,Actinopterygii
Malacoctenus sudensis,Malacoctenus sudensis,public_outside,Colombia,Actinopterygii,Actinopterygii
Malacoctenus tetranemus,Malacoctenus tetranemus,public_outside,Colombia,Actinopterygii,Actinopterygii
Malacosteus niger,Malacosteus niger,public_outside,Colombia,Actinopterygii,Actinopterygii
Mccoskerichthys sandae,Mccoskerichthys sandae,public_outside,Colombia,Actinopterygii,Actinopterygii
Megalops atlanticus,Megalops atlanticus,public_outside,Colombia,Actinopterygii,Actinopterygii
Melanocetus johnsonii,Melanocetus johnsonii,public_outside,Colombia,Actinopterygii,Actinopterygii
Melichthys niger,Melichthys niger,public_outside,Colombia,Actinopterygii,Actinopterygii
Melichthys vidua,Melichthys vidua,public_outside,Colombia,Actinopterygii,Actinopterygii
Membras gilberti,Membras gilberti,private,Colombia,Actinopterygii,Actinopterygii
Menticirrhus elongatus,Menticirrhus elongatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Menticirrhus nasus,Menticirrhus nasus,public_outside,Colombia,Actinopterygii,Actinopterygii
Menticirrhus paitensis,Menticirrhus paitensis,private,Colombia,Actinopterygii,Actinopterygii
Merluccius angustimanus,Merluccius angustimanus,public_outside,Colombia,Actinopterygii,Actinopterygii
Merluccius gayi,Merluccius gayi,public_outside,Colombia,Actinopterygii,Actinopterygii
Microgobius tabogensis,Microgobius tabogensis,private,Colombia,Actinopterygii,Actinopterygii
Micropogonias altipinnis,Micropogonias altipinnis,public_outside,Colombia,Actinopterygii,Actinopterygii
Microspathodon bairdii,Microspathodon bairdii,private,Colombia,Actinopterygii,Actinopterygii
Microspathodon dorsalis,Microspathodon dorsalis,public_outside,Colombia,Actinopterygii,Actinopterygii
Monolene maculipinna,Monolene maculipinna,public_outside,Colombia,Actinopterygii,Actinopterygii
Mugil cephalus,Mugil cephalus,public_outside,Colombia,Actinopterygii,Actinopterygii
Mugil curema,Mugil curema,public_outside,Colombia,Actinopterygii,Actinopterygii
Mugil setosus,Mugil setosus,private,Colombia,Actinopterygii,Actinopterygii
Mulloidichthys dentatus,Mulloidichthys dentatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Mulloidichthys vanicolensis,Mulloidichthys vanicolensis,public_outside,Colombia,Actinopterygii,Actinopterygii
Muraena clepsydra,Muraena clepsydra,private,Colombia,Actinopterygii,Actinopterygii
Muraena lentiginosa,Muraena lentiginosa,public_outside,Colombia,Actinopterygii,Actinopterygii
Mycteroperca olfax,Mycteroperca olfax,public_outside,Colombia,Actinopterygii,Actinopterygii
Mycteroperca xenarcha,Mycteroperca xenarcha,public_outside,Colombia,Actinopterygii,Actinopterygii
Myctophum affine,Myctophum affine,public_outside,Colombia,Actinopterygii,Actinopterygii
Myctophum aurolaternatum,Myctophum aurolaternatum,public_outside,Colombia,Actinopterygii,Actinopterygii
Myctophum nitidulum,Myctophum nitidulum,public_outside,Colombia,Actinopterygii,Actinopterygii
Myrichthys aspetocheiros,Myrichthys aspetocheiros,public_outside,Colombia,Actinopterygii,Actinopterygii
Myrichthys tigrinus,Myrichthys tigrinus,public_outside,Colombia,Actinopterygii,Actinopterygii
Myripristis berndti,Myripristis berndti,public_outside,Colombia,Actinopterygii,Actinopterygii
Myripristis leiognathus,Myripristis leiognathus,public_outside,Colombia,Actinopterygii,Actinopterygii
Myrophis punctatus,Myrophis punctatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Myrophis vafer,Myrophis vafer,public_outside,Colombia,Actinopterygii,Actinopterygii
Naucrates ductor,Naucrates ductor,public_outside,Colombia,Actinopterygii,Actinopterygii
Nealotus tripes,Nealotus tripes,public_outside,Colombia,Actinopterygii,Actinopterygii
Nebris occidentalis,Nebris occidentalis,private,Colombia,Actinopterygii,Actinopterygii
Nematistius pectoralis,Nematistius pectoralis,public_outside,Colombia,Actinopterygii,Actinopterygii
Neoopisthopterus tropicus,Neoopisthopterus tropicus,private,Colombia,Actinopterygii,Actinopterygii
Nicholsina denticulata,Nicholsina denticulata,public_outside,Colombia,Actinopterygii,Actinopterygii
Nomeus gronovii,Nomeus gronovii,public_outside,Colombia,Actinopterygii,Actinopterygii
Notacanthus spinosus,Notacanthus spinosus,public_outside,Colombia,Actinopterygii,Actinopterygii
Novaculichthys taeniourus,Novaculichthys taeniourus,public_outside,Colombia,Actinopterygii,Actinopterygii
Occidentarius platypogon,Occidentarius platypogon,private,Colombia,Actinopterygii,Actinopterygii
Odontoscion xanthops,Odontoscion xanthops,public_outside,Colombia,Actinopterygii,Actinopterygii
Oligoplites altus,Oligoplites altus,private,Colombia,Actinopterygii,Actinopterygii
Oligoplites refulgens,Oligoplites refulgens,private,Colombia,Actinopterygii,Actinopterygii
Oligoplites saurus,Oligoplites saurus,public_outside,Colombia,Actinopterygii,Actinopterygii
Ophichthus apachus,Ophichthus apachus,public_outside,Colombia,Actinopterygii,Actinopterygii
Ophichthus frontalis,Ophichthus frontalis,public_outside,Colombia,Actinopterygii,Actinopterygii
Ophichthus remiger,Ophichthus remiger,public_outside,Colombia,Actinopterygii,Actinopterygii
Ophichthus triserialis,Ophichthus triserialis,public_outside,Colombia,Actinopterygii,Actinopterygii
Ophichthus zophochir,Ophichthus zophochir,public_outside,Colombia,Actinopterygii,Actinopterygii
Ophioblennius steindachneri,Ophioblennius steindachneri,public_outside,Colombia,Actinopterygii,Actinopterygii
Ophioscion scierus,Ophioscion scierus,public_outside,Colombia,Actinopterygii,Actinopterygii
Ophioscion vermicularis,Ophioscion vermicularis,public_outside,Colombia,Actinopterygii,Actinopterygii
Opisthonema bulleri,Opisthonema bulleri,public_outside,Colombia,Actinopterygii,Actinopterygii
Opisthonema libertate,Opisthonema libertate,public_outside,Colombia,Actinopterygii,Actinopterygii
Opisthonema medirastre,Opisthonema medirastre,public_outside,Colombia,Actinopterygii,Actinopterygii
Opisthopterus dovii,Opisthopterus dovii,private,Colombia,Actinopterygii,Actinopterygii
Orthopristis chalceus,Orthopristis chalceus,public_outside,Colombia,Actinopterygii,Actinopterygii
Ostracion meleagris,Ostracion meleagris,public_outside,Colombia,Actinopterygii,Actinopterygii
Otophidium indefatigabile,Otophidium indefatigabile,public_outside,Colombia,Actinopterygii,Actinopterygii
Oxycirrhites typus,Oxycirrhites typus,public_outside,Colombia,Actinopterygii,Actinopterygii
Oxyporhamphus micropterus,Oxyporhamphus micropterus,public_outside,Colombia,Actinopterygii,Actinopterygii
Paraclinus mexicanus,Paraclinus mexicanus,private,Colombia,Actinopterygii,Actinopterygii
Paraclinus nigripinnis,Paraclinus nigripinnis,public_outside,Colombia,Actinopterygii,Actinopterygii
Paraconger californiensis,Paraconger californiensis,public_outside,Colombia,Actinopterygii,Actinopterygii
Paralabrax callaensis,Paralabrax callaensis,public_outside,Colombia,Actinopterygii,Actinopterygii
Paralabrax humeralis,Paralabrax humeralis,public_outside,Colombia,Actinopterygii,Actinopterygii
Paralichthys californicus,Paralichthys californicus,public_outside,Colombia,Actinopterygii,Actinopterygii
Paralonchurus dumerilii,Paralonchurus dumerilii,private,Colombia,Actinopterygii,Actinopterygii
Paralonchurus peruanus,Paralonchurus peruanus,public_outside,Colombia,Actinopterygii,Actinopterygii
Paranthias colonus,Paranthias colonus,public_outside,Colombia,Actinopterygii,Actinopterygii
Parapsettus panamensis,Parapsettus panamensis,private,Colombia,Actinopterygii,Actinopterygii
Pareques viola,Pareques viola,public_outside,Colombia,Actinopterygii,Actinopterygii
Parexocoetus brachypterus,Parexocoetus brachypterus,public_outside,Colombia,Actinopterygii,Actinopterygii
Peprilus medius,Peprilus medius,public_outside,Colombia,Actinopterygii,Actinopterygii
Peprilus snyderi,Peprilus snyderi,public_outside,Colombia,Actinopterygii,Actinopterygii
Perissias taeniopterus,Perissias taeniopterus,public_outside,Colombia,Actinopterygii,Actinopterygii
Peristedion barbiger,Peristedion barbiger,public_outside,Colombia,Actinopterygii,Actinopterygii
Photocorynus spiniceps,Photocorynus spiniceps,private,Colombia,Actinopterygii,Actinopterygii
Phtheirichthys lineatus,Phtheirichthys lineatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Physiculus nematopus,Physiculus nematopus,public_outside,Colombia,Actinopterygii,Actinopterygii
Pimelodus blochii,Pimelodus blochii,public_inside,Colombia,Actinopterygii,Actinopterygii
Plagiotremus azaleus,Plagiotremus azaleus,public_outside,Colombia,Actinopterygii,Actinopterygii
Platybelone argalus,Platybelone argalus,public_outside,Colombia,Actinopterygii,Actinopterygii
Pliosteostoma lutipinnis,Pliosteostoma lutipinnis,private,Colombia,Actinopterygii,Actinopterygii
Poeciliopsis elongata,Poeciliopsis elongata,public_outside,Colombia,Actinopterygii,Actinopterygii
Poeciliopsis turrubarensis,Poeciliopsis turrubarensis,public_outside,Colombia,Actinopterygii,Actinopterygii
Polydactylus approximans,Polydactylus approximans,public_outside,Colombia,Actinopterygii,Actinopterygii
Polydactylus opercularis,Polydactylus opercularis,private,Colombia,Actinopterygii,Actinopterygii
Pomacanthus zonipectus,Pomacanthus zonipectus,public_outside,Colombia,Actinopterygii,Actinopterygii
Pomadasys branickii,Pomadasys branickii,public_outside,Colombia,Actinopterygii,Actinopterygii
Pomadasys macracanthus,Pomadasys macracanthus,public_outside,Colombia,Actinopterygii,Actinopterygii
Pomadasys panamensis,Pomadasys panamensis,public_outside,Colombia,Actinopterygii,Actinopterygii
Pomadasys schyrii,Pomadasys schyrii,private,Colombia,Actinopterygii,Actinopterygii
Pontinus furcirhinus,Pontinus furcirhinus,public_outside,Colombia,Actinopterygii,Actinopterygii
Pontinus nematophthalmus,Pontinus nematophthalmus,private,Colombia,Actinopterygii,Actinopterygii
Pontinus sierra,Pontinus sierra,public_outside,Colombia,Actinopterygii,Actinopterygii
Porichthys margaritatus,Porichthys margaritatus,private,Colombia,Actinopterygii,Actinopterygii
Porichthys plectrodon,Porichthys plectrodon,public_outside,Colombia,Actinopterygii,Actinopterygii
Poromitra crassiceps,Poromitra crassiceps,public_outside,Colombia,Actinopterygii,Actinopterygii
Poromitra megalops,Poromitra megalops,public_outside,Colombia,Actinopterygii,Actinopterygii
Prionotus albirostris,Prionotus albirostris,public_outside,Colombia,Actinopterygii,Actinopterygii
Prionotus ruscarius,Prionotus ruscarius,public_outside,Colombia,Actinopterygii,Actinopterygii
Prionotus stephanophrys,Prionotus stephanophrys,public_outside,Colombia,Actinopterygii,Actinopterygii
Prionurus laticlavius,Prionurus laticlavius,public_outside,Colombia,Actinopterygii,Actinopterygii
Prionurus punctatus,Prionurus punctatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Pristigenys serrula,Pristigenys serrula,public_outside,Colombia,Actinopterygii,Actinopterygii
Prognichthys sealei,Prognichthys sealei,public_outside,Colombia,Actinopterygii,Actinopterygii
Pronotogrammus multifasciatus,Pronotogrammus multifasciatus,public_outside,Colombia,Actinopterygii,Actinopterygii
Protemblemaria bicirrus,Protemblemaria bicirrus,public_outside,Colombia,Actinopterygii,Actinopterygii
Psenes cyanophrys,Psenes cyanophrys,public_outside,Colombia,Actinopterygii,Actinopterygii
Psenes pellucidus,Psenes pellucidus,public_outside,Colombia,Actinopterygii,Actinopterygii
Psenes sio,Psenes sio,public_outside,Colombia,Actinopterygii,Actinopterygii
